Regiao;Data;Usuarios recorrentes;Primeiras visitas;Total de usuarios;Usuarios
Maranhao;20230808;0;2;2;2
Maranhao;20230820;0;1;1;1
Maranhao;20230824;0;1;1;1
Maranhao;20230829;0;1;1;1
Maranhao;20230831;0;1;1;1
Maranhao;20230907;0;1;1;1
Maranhao;20230916;0;1;1;1
Mato Grosso;20230805;0;1;1;1
Mato Grosso;20230807;0;1;1;1
Mato Grosso;20230811;0;1;1;1
Mato Grosso;20230824;0;2;2;2
Mato Grosso;20230827;0;1;1;1
Mato Grosso;20230901;0;1;1;1
Mato Grosso;20230908;0;1;1;1
Mato Grosso;20230911;0;1;1;1
Mato Grosso;20230915;0;1;1;1
Mato Grosso;20230916;0;1;2;1
Mato Grosso;20230918;0;0;1;0
Mato Grosso do Sul;20230806;0;1;1;1
Mato Grosso do Sul;20230809;0;0;1;0
Mato Grosso do Sul;20230817;0;1;1;1
Mato Grosso do Sul;20230819;0;1;1;1
Mato Grosso do Sul;20230820;0;1;1;1
Mato Grosso do Sul;20230822;0;1;1;1
Mato Grosso do Sul;20230903;0;1;2;1
Mato Grosso do Sul;20230905;0;1;1;1
Mato Grosso do Sul;20230909;0;1;1;1
Mato Grosso do Sul;20230912;0;1;1;1
Minas Gerais;20230803;0;2;2;2
Minas Gerais;20230806;0;3;3;3
Minas Gerais;20230810;0;5;6;6
Minas Gerais;20230812;0;3;3;3
Minas Gerais;20230813;0;4;4;4
Minas Gerais;20230907;0;2;4;2
Minas Gerais;20230910;0;3;3;3
Minas Gerais;20230918;0;1;2;1
Para;20230803;0;2;2;2
Para;20230808;0;1;1;1
Para;20230812;0;1;2;1
Para;20230814;0;1;1;1
Para;20230818;0;1;1;1
Para;20230827;0;1;1;1
Para;20230831;0;0;1;0
Para;20230909;0;1;1;1
Para;20230911;0;1;1;1
Para;20230912;0;2;2;2
Para;20230914;0;2;2;2
Para;20230917;0;1;1;1
Paraiba;20230803;0;1;1;1
Paraiba;20230811;0;1;1;1
Paraiba;20230813;0;1;1;1
Paraiba;20230815;0;2;2;2
Paraiba;20230816;0;2;2;2
Paraiba;20230822;0;1;1;1
Paraiba;20230826;0;1;1;1
Paraiba;20230831;0;2;2;2
Parana;20230803;0;2;3;3
Parana;20230805;0;3;3;3
Parana;20230808;0;1;1;1
Parana;20230809;0;1;2;2
Parana;20230811;0;2;3;3
Parana;20230812;0;3;4;4
Parana;20230813;0;1;2;2
Parana;20230815;0;2;2;2
Parana;20230816;0;2;2;2
Parana;20230819;0;1;1;1
Parana;20230820;0;1;1;1
Parana;20230822;0;2;2;2
Parana;20230823;0;3;3;3
Parana;20230901;0;1;1;1
Parana;20230906;0;1;2;1
Parana;20230912;0;3;3;3
Parana;20230916;0;1;1;1
Parana;20230918;0;1;1;1
Pernambuco;20230805;0;1;1;1
Pernambuco;20230806;0;1;1;1
Pernambuco;20230807;0;1;1;1
Pernambuco;20230808;0;2;2;2
Pernambuco;20230809;0;1;1;1
Pernambuco;20230818;0;1;1;1
Pernambuco;20230821;0;0;1;1
Pernambuco;20230823;0;1;1;1
Pernambuco;20230901;0;1;1;1
Pernambuco;20230902;0;2;2;2
Pernambuco;20230903;0;1;1;1
Pernambuco;20230906;0;1;1;1
Pernambuco;20230909;0;2;2;2
Pernambuco;20230913;0;1;1;1
Pernambuco;20230914;0;2;2;2
Pernambuco;20230916;0;2;2;2
Pernambuco;20230917;0;1;1;1
Pernambuco;20230918;0;2;3;3
Piaui;20230803;0;2;2;2
Piaui;20230810;0;1;1;1
Piaui;20230818;0;1;1;1
Piaui;20230821;0;1;1;1
Piaui;20230828;0;1;1;1
Piaui;20230903;0;0;1;1
Piaui;20230916;0;2;2;2
Piaui;20230917;0;1;1;1
Piaui;20230918;0;1;1;1
Rio Grande do Norte;20230805;0;1;1;1
Rio Grande do Norte;20230807;0;1;2;1
Rio Grande do Norte;20230808;0;1;1;1
Rio Grande do Norte;20230810;0;1;1;1
Rio Grande do Norte;20230819;0;1;1;1
Rio Grande do Norte;20230823;0;1;1;1
Rio Grande do Norte;20230824;0;2;2;2
Rio Grande do Norte;20230831;0;2;2;2
Rio Grande do Norte;20230905;0;1;1;1
Rio Grande do Norte;20230907;0;3;4;4
Rio Grande do Norte;20230911;0;1;1;1
Rio Grande do Norte;20230914;0;1;1;1
Rio Grande do Sul;20230803;0;0;1;1
Rio Grande do Sul;20230805;0;1;1;1
Rio Grande do Sul;20230806;0;1;2;2
Rio Grande do Sul;20230815;0;2;2;2
Rio Grande do Sul;20230818;0;1;1;1
Rio Grande do Sul;20230820;0;1;1;1
Rio Grande do Sul;20230821;0;1;1;1
Rio Grande do Sul;20230822;0;1;1;1
Rio Grande do Sul;20230828;0;1;1;1
Rio Grande do Sul;20230901;0;3;4;3
Rio Grande do Sul;20230907;0;1;1;1
Rio Grande do Sul;20230908;0;4;4;4
Rio Grande do Sul;20230909;0;2;2;2
Rio Grande do Sul;20230910;0;2;2;2
Rio Grande do Sul;20230914;0;2;3;3
Rio Grande do Sul;20230915;0;1;1;1
Rio Grande do Sul;20230916;0;2;4;4
Rio Grande do Sul;20230917;0;1;2;2
Rio Grande do Sul;20230918;0;1;1;1
Rondonia;20230813;0;1;1;1
Roraima;20230809;0;1;1;1
Roraima;20230909;0;1;1;1
Santa Catarina;20230804;0;3;3;3
Santa Catarina;20230806;0;1;1;1
Santa Catarina;20230807;0;3;3;3
Santa Catarina;20230808;0;0;1;0
Santa Catarina;20230809;0;1;1;1
Santa Catarina;20230810;0;3;3;3
Santa Catarina;20230814;0;1;1;1
Santa Catarina;20230821;0;2;2;2
Santa Catarina;20230826;0;1;1;1
Santa Catarina;20230827;0;2;2;2
Santa Catarina;20230831;0;2;2;2
Santa Catarina;20230902;0;1;2;2
Santa Catarina;20230903;0;2;2;2
Santa Catarina;20230905;0;1;1;1
Santa Catarina;20230913;0;3;3;3
Santa Catarina;20230914;0;2;2;2
Santa Catarina;20230915;0;2;2;2
Santa Catarina;20230917;0;2;2;2
Sao Paulo;20230812;0;7;9;7
Sao Paulo;20230814;0;1;3;2
Sao Paulo;20230829;0;5;6;6
Sergipe;20230805;0;1;1;1
Sergipe;20230810;0;1;1;1
Sergipe;20230827;0;0;1;1
Sergipe;20230828;0;1;1;1
Sergipe;20230829;0;1;1;1
Sergipe;20230830;0;1;1;1
Sergipe;20230903;0;1;1;1
Sergipe;20230907;0;0;1;0
Sergipe;20230915;0;0;1;1
Sergipe;20230916;0;1;1;1
Tocantins;20230808;0;1;1;1
Tocantins;20230825;0;1;1;1
Tocantins;20230831;0;1;1;1
Tocantins;20230915;0;1;1;1
Tocantins;20230916;0;1;1;1
Styria;20230914;0;1;1;1
Vienna;20230901;0;1;1;1
Viken;20230909;0;1;1;1
Virginia;20230909;0;6;6;6
Washington;20230809;0;1;1;1
Washington;20230810;0;1;1;1
Washington;20230915;0;1;1;1
Zurich;20230803;0;1;1;1
