# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240513
# Data de termino: 20240519
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Fluminense 2 X 3 ABC;2024051518;1;1;0;5;0;0
Fluminense 2 X 3 ABC;2024051618;1;1;1;0;0;0
Fluminense 2 X 3 ABC;2024051620;1;1;1;0;0;0
Fluminense 2 X 3 ABC;2024051622;1;1;1;18;0;0
Fluminense 2 X 3 ABC;2024051719;1;1;1;45;0;0
Fluminense 2 X 3 ABC;2024051723;1;1;1;47;0;0
Fluminense 2 X 3 ABC;2024051806;1;1;0;0;0;0
Fluminense 2 X 3 ABC;2024051920;1;1;0;3;0;0
Fluminense 2 X 3 Americano;2024051516;1;1;0;7;0;0
Fluminense 2 X 3 America;2024051816;1;1;0;0;0;0
Fluminense 2 X 3 America;2024051905;1;1;0;204;0;0
Fluminense 2 X 3 Athletico PR;2024051523;1;1;0;4;0;0
Fluminense 2 X 3 Botafogo;2024051515;1;1;0;5;0;0
Fluminense 2 X 3 Chapecoense;2024051519;1;1;0;11;0;0
Fluminense 2 X 3 Flamengo;2024051516;1;1;0;228;0;0
Fluminense 2 X 3 Flamengo;2024051602;1;1;0;38;0;0
Fluminense 2 X 3 Gremio;2024051519;1;1;0;4;0;0
Fluminense 2 X 3 Sao Cristovao;2024051718;1;1;0;0;0;0
Fluminense 2 X 3 Sao Cristovao;2024051811;1;1;0;2;0;0
Fluminense 2 X 3 Sao Paulo;2024051509;1;1;0;9;0;0
Fluminense 2 X 3 Sao Paulo;2024051610;1;1;0;13;0;0
Fluminense 2 X 3 Vasco;2024051318;1;1;0;2;0;0
Fluminense 2 X 4 America;2024051609;1;1;0;5;0;0
Fluminense 2 X 4 Botafogo;2024051316;1;1;0;0;0;0
Fluminense 2 X 4 Botafogo;2024051317;1;1;0;0;0;0
Fluminense 2 X 4 Botafogo;2024051717;1;1;0;0;0;0
Fluminense 2 X 4 Botafogo;2024051721;1;1;0;0;0;0
Fluminense 2 X 5 America RN;2024051707;1;1;0;18;0;0
Fluminense 2 X 5 America RN;2024051918;1;1;0;79;0;0
Fluminense 2 X 5 America RN;2024051919;1;1;0;1;0;0
Fluminense 2 X 5 Botafogo;2024051906;1;1;0;265;0;0
Fluminense 2 X 5 Botafogo;2024051909;1;1;0;441;0;0
Fluminense 3 X 0 Figueirense;2024051408;1;1;0;1;0;0
Fluminense 3 X 0 Figueirense;2024051918;1;1;0;2;0;0
Fluminense 3 X 0 Goias;2024051623;1;1;1;6;0;0
Fluminense 3 X 0 Goias;2024051902;1;1;0;4;0;0
Fluminense 3 X 0 Internacional;2024051519;1;1;0;68;0;0
Fluminense 3 X 0 Nacional Potosi;2024051318;1;1;0;2;0;0
Fluminense 3 X 0 Nova Iguacu;2024051612;1;1;0;28;0;0
Fluminense 3 X 0 Nova Iguacu;2024051919;1;1;0;4;0;0
Fluminense 3 X 0 Olaria;2024051813;1;1;0;33;0;0
Fluminense 3 X 0 Olaria;2024051902;1;1;0;324;0;0
Fluminense 3 X 0 Palmeiras;2024051918;1;1;0;2;0;0
Fluminense 3 X 0 Santos;2024051702;1;1;1;0;0;0
Fluminense 3 X 0 Santos;2024051801;1;1;1;83;0;0
Fluminense 3 X 0 Santos;2024051902;1;1;0;17;0;0
Fluminense 3 X 0 Sao Caetano;2024051518;1;1;0;6;0;0
Fluminense 3 X 0 Sao Caetano;2024051704;1;1;0;108;0;0
Fluminense 3 X 1 Americano;2024051516;1;1;0;291;0;0
Fluminense 3 X 1 America;2024051505;1;1;0;2;0;0
Fluminense 3 X 1 America;2024051515;1;1;0;0;0;0
Fluminense 3 X 1 America;2024051516;1;1;0;0;0;0
Fluminense 3 X 1 America MG;2024051509;1;1;0;3;0;0
Fluminense 3 X 1 Athletico PR;2024051408;1;1;0;10;0;0
Fluminense 3 X 1 Athletico PR;2024051519;1;1;0;2;0;0
Fluminense 3 X 1 Avai;2024051519;1;1;0;16;0;0
Fluminense 3 X 1 Boca Juniors;2024051519;1;1;0;4;0;0
Fluminense 3 X 1 Botafogo;2024051306;1;1;0;24;0;0
Fluminense 3 X 1 Cabofriense;2024051519;1;1;0;2;0;0
Fluminense 3 X 1 Ceara;2024051519;1;1;0;5;0;0
Fluminense 3 X 1 Chapecoense;2024051318;1;1;0;5;0;0
Fluminense 3 X 1 Gremio;2024051704;1;1;0;149;0;0
Fluminense 3 X 1 Internacional;2024051322;1;1;0;8;0;0
Fluminense 3 X 1 LDU;2024051519;1;1;0;8;0;0
Fluminense 3 X 1 Madureira;2024051310;1;1;0;479;0;0
Fluminense 3 X 1 Parana;2024051421;1;1;0;4;0;0
Fluminense 3 X 1 Penarol;2024051520;1;1;0;18;0;0
Fluminense 3 X 1 Santos;2024051408;1;1;0;9;0;0
Fluminense 3 X 1 Sao Paulo;2024051519;1;1;0;12;0;0
Fluminense 3 X 1 Toluca;2024051704;1;1;0;164;0;0
Fluminense 3 X 1 Vitoria BA;2024051619;1;1;1;0;0;0
Fluminense 3 X 2 Flamengo;2024051321;1;1;0;30;0;0
Fluminense 3 X 2 Flamengo;2024051503;1;1;0;2;0;0
Fluminense 3 X 2 Flamengo;2024051518;1;1;0;17;0;0
Fluminense 3 X 2 Flamengo;2024051523;1;1;0;2;0;0
Fluminense 3 X 2 Flamengo;2024051617;1;1;0;59;0;0
Fluminense 3 X 2 Olaria;2024051913;1;1;0;23;0;0
Fluminense 3 X 2 Ponte Preta;2024051518;1;1;0;3;0;0
Fluminense 3 X 2 Racing;2024051815;1;1;0;78;0;0
Fluminense 3 X 2 Racing;2024051906;1;1;0;83;0;0
Fluminense 3 X 2 Rapid;2024051813;1;1;0;9;0;0
Fluminense 3 X 2 Rapid;2024051814;1;1;0;175;0;0
Fluminense 3 X 2 Santos;2024051923;1;1;0;5;0;0
Fluminense 3 X 2 Vasco;2024051503;1;1;0;6;0;0
Fluminense 3 X 2 Vasco;2024051510;1;1;0;5;0;0
Fluminense 3 X 2 Vasco;2024051518;1;1;0;2;0;0
Fluminense 3 X 2 Vasco;2024051616;1;1;0;9;0;0
Fluminense 3 X 2 Volta Redonda;2024051915;1;1;0;10;0;0
Fluminense 3 X 3 Americano;2024051812;1;1;0;11;0;0
Fluminense 3 X 3 America;2024051611;1;1;0;2;0;0
Fluminense 3 X 3 Atletico MG;2024051518;1;1;0;3;0;0
Fluminense 3 X 3 Corinthians;2024051509;1;1;0;2;0;0
Fluminense 3 X 3 Corinthians;2024051923;1;1;0;226;0;0
Fluminense 3 X 3 Cruzeiro;2024051918;1;1;0;2;0;0
Fluminense 3 X 3 Flamengo;2024051911;1;1;0;198;0;0
Fluminense 3 X 3 Vasco;2024051518;1;1;0;2;0;0
Fluminense 3 X 5 Vasco;2024051813;1;1;0;39;0;0
Fluminense 3 X 5 Vasco;2024051902;1;1;0;41;0;0
Fluminense 4 X 0 Americano;2024051518;1;1;0;4;0;0
Fluminense 4 X 0 Bonsucesso;2024051514;1;1;0;4;0;0
Fluminense 4 X 0 Bonsucesso;2024051911;1;1;0;12;0;0
Fluminense 4 X 0 Botafogo;2024051515;1;1;0;8;0;0
Fluminense 4 X 0 Coritiba;2024051408;1;1;0;6;0;0
Fluminense 4 X 0 Southampton;2024051815;1;1;0;0;0;0
Fluminense 4 X 0 Southampton;2024051816;1;1;0;47;0;0
Fluminense 4 X 0 Southampton;2024051905;1;1;0;147;0;0
Fluminense 4 X 0 Southampton;2024051906;1;1;0;53;0;0
Fluminense 4 X 0 Southampton;2024051909;1;1;0;19;0;0
Fluminense 4 X 0 Sport;2024051918;1;1;0;12;0;0
Fluminense 4 X 0 Sao Cristovao;2024051810;1;1;0;207;0;0
Fluminense 4 X 0 Sao Cristovao;2024051813;1;1;0;514;0;0
Fluminense 4 X 0 Sao Cristovao;2024051902;1;1;0;259;0;0
Fluminense 4 X 1 America MG;2024051816;1;1;0;90;0;0
Fluminense 4 X 1 America MG;2024051907;1;1;0;74;0;0
Fluminense 4 X 1 America MG;2024051909;1;1;0;159;0;0
Fluminense 4 X 1 Bangu;2024051616;1;1;0;9;0;0
Fluminense 4 X 1 Bangu;2024051919;1;1;0;4;0;0
Fluminense 4 X 1 Botafogo;2024051611;1;1;0;184;0;0
Fluminense 4 X 1 Deportivo Galicia;2024051518;1;1;0;2;0;0
Fluminense 4 X 1 Deportivo Galicia;2024051615;1;1;0;19;0;0
Fluminense 4 X 1 Deportivo Galicia;2024051623;1;1;0;28;0;0
Fluminense 4 X 1 Flamengo;2024051604;1;1;0;52;0;0
Fluminense 4 X 1 Flamengo;2024051820;1;1;0;25;0;0
Fluminense 4 X 1 Madureira;2024051812;1;1;0;13;0;0
Fluminense 4 X 1 Santos;2024051416;1;1;1;1;0;0
Fluminense 4 X 1 Santos;2024051518;1;1;0;15;0;0
Fluminense 4 X 1 Santos;2024051612;1;1;1;58;0;0
Fluminense 4 X 2 Atletico MG;2024051913;1;1;0;17;0;0
Fluminense 4 X 2 Bonsucesso;2024051912;1;1;0;17;0;0
Fluminense 4 X 2 Brasiliense;2024051519;1;1;0;2;0;0
Fluminense 4 X 2 Brasiliense;2024051714;1;1;0;3;0;0
Fluminense 5 X 0 Bangu;2024051913;1;1;0;30;0;0
Fluminense 5 X 0 Santos;2024051816;1;1;0;233;0;0
Fluminense 5 X 0 Santos;2024051907;1;1;0;12;0;0
Fluminense 5 X 0 Santos;2024051909;1;1;0;230;0;0
Fluminense 5 X 1 Atletico MG;2024051519;1;1;0;3;0;0
Fluminense 5 X 1 Cruzeiro;2024051702;1;1;0;89;0;0
Fluminense 5 X 1 Cruzeiro;2024051704;1;1;0;65;0;0
Fluminense 5 X 1 Cruzeiro;2024051709;1;1;0;430;0;0
Fluminense 5 X 1 Fluminense Niteroi;2024051817;1;1;0;2;0;0
Fluminense 5 X 1 River Plate;2024051519;1;1;0;16;0;0
Fluminense 5 X 1 Sampaio Correa;2024051518;1;1;0;2;0;0
Fluminense 5 X 1 Sampaio Correa;2024051713;1;1;0;0;0;0
Fluminense 5 X 1 Sampaio Correa;2024051909;1;0;0;0;0;0
Fluminense 5 X 1 Sao Cristovao;2024051913;1;1;0;11;0;0
Fluminense 5 X 2 Corinthians;2024051918;1;1;0;26;0;0
Fluminense 5 X 2 Friburguense;2024051519;1;1;0;1;0;0
Fluminense 5 X 2 Friburguense;2024051615;1;1;0;5;0;0
Fluminense 5 X 2 Sao Cristovao;2024051815;1;1;0;65;0;0
Fluminense 5 X 2 Sao Cristovao;2024051906;1;1;0;277;0;0
Fluminense 5 X 2 Sao Paulo;2024051315;1;1;1;16;0;0
Fluminense 5 X 2 Sao Paulo;2024051317;1;1;1;49;0;0
Fluminense 5 X 2 Sao Paulo;2024051319;1;1;1;9;0;0
Fluminense 5 X 2 Sao Paulo;2024051511;1;1;1;38;0;0
Fluminense 5 X 2 Sao Paulo;2024051518;1;1;1;11;0;0
Fluminense 5 X 2 Sao Paulo;2024051918;1;1;0;1;0;0
Fluminense 5 X 4 America;2024051902;1;1;0;47;0;0
Fluminense 6 X 0 Adesg;2024051519;1;1;0;8;0;0
Fluminense 6 X 0 Adesg;2024051714;1;1;0;2;0;0
Fluminense 6 X 0 Arsenal de Sarandi;2024051519;1;1;0;43;0;0
Fluminense 6 X 0 Arsenal de Sarandi;2024051615;1;1;0;101;0;0
Fluminense 7 X 1 Juventude;2024051421;1;1;0;6;0;0
Fluminense 7 X 1 Juventude;2024051815;1;1;1;109;0;0
Fluminense 7 X 1 Juventude;2024051816;1;1;1;0;0;0
Fluminense 7 X 1 Juventude;2024051909;1;1;1;4;0;0
Fluminense 7 X 1 Juventude;2024051914;1;1;0;0;0;0
Fluminense 7 X 1 Juventude;2024051917;1;1;1;47;0;0
Fluminense 7 X 2 Botafogo;2024051522;1;1;1;116;0;0
Fluminense 7 X 2 Botafogo;2024051815;1;1;1;40;0;0
Fluminense 7 X 2 Olaria;2024051815;1;1;0;40;0;0
Fluminense 7 X 2 Olaria;2024051906;1;1;0;142;0;0
Fluminense 8 X 0 Botafogo;2024051307;1;1;0;3;0;0
Fluminense 8 X 1 Canto do Rio;2024051810;1;1;0;122;0;0
Fluminense 9 X 3 Canto do Rio;2024051913;1;1;0;23;0;0
Fluminense X Cerro Portenho - Video;2024051621;1;1;0;20;0;0
Fluminense X Milionarios - Video;2024051423;1;1;0;39;0;0
Fluminense ano a ano;2024051409;1;1;0;41;0;0
Fluminense x ABC-RN;2024051317;1;1;0;57;0;0
Fluminense x Al Ahli Saudi-Arabia Saudita;2024051514;1;1;0;5;0;0
Fluminense x Al Ahly-Egito;2024051512;1;1;0;25;0;0
Fluminense x Alianza Atletico-Peru;2024051411;1;1;1;11;0;0
Fluminense x Alianza Lima-Peru;2024051707;1;1;0;79;0;0
Fluminense x Alianza Lima-Peru;2024051713;1;1;0;53;0;0
Fluminense x Alianza Lima-Peru;2024051720;1;1;0;51;0;0
Fluminense x Alianza Lima-Peru;2024051800;1;1;0;29;0;0
Fluminense x Alianza Lima-Peru;2024051900;1;1;0;53;0;0
Fluminense x Alianza Lima-Peru;2024051915;1;1;0;63;0;0
Fluminense x Americano RJ-RJ;2024051615;1;1;0;2;0;0
Fluminense x Americano-RJ;2024051615;1;1;0;30;0;0
Fluminense x America MG-MG;2024051400;1;1;0;15;0;0
Fluminense x America MG-MG;2024051511;1;1;0;2;0;0
Fluminense x America MG-MG;2024051512;1;1;0;2;0;0
Fluminense x America RN-RN;2024051707;1;1;0;38;0;0
Fluminense x America RN-RN;2024051919;1;1;0;3;0;0
Fluminense x America-RJ;2024051614;1;1;0;5;0;0
Fluminense x America-RJ;2024051701;1;1;0;17;0;0
Fluminense x Anapolina-GO;2024051711;1;1;1;26;0;0
Fluminense x Antofagasta-Chile;2024051610;1;1;0;10;0;0
Fluminense x Argentinos Juniors-Argentina;2024051616;1;1;0;33;0;0
Fluminense x Argentinos Juniors-Argentina;2024051817;1;1;0;6;0;0
Fluminense x Athletico PR-PR;2024051311;1;1;0;6;0;0
Fluminense x Athletico PR-PR;2024051422;1;1;0;3;0;0
Fluminense x Atletico GO-GO;2024051521;1;1;0;47;0;0
Fluminense x Atletico GO-GO;2024051723;1;1;0;62;0;0
Fluminense x Atletico GO-GO;2024051900;1;1;0;98;0;0
Fluminense x Atletico GO-GO;2024051918;1;1;0;3;0;0
Fluminense x Atletico MG-MG;2024051600;1;1;0;3;0;0
Fluminense x Atletico MG-MG;2024051609;1;1;0;31;0;0
Fluminense x Atletico MG-MG;2024051913;1;1;0;2;0;0
Fluminense x Atletico de Madrid-Espanha;2024051416;1;1;0;2;0;0
Fluminense x Bangu-RJ;2024051600;1;1;0;4;0;0
Fluminense x Barcelona Guaiaquil-Equador;2024051800;1;1;0;22;0;0
Fluminense x Barcelona-Espanha;2024051416;1;1;0;2;0;0
Fluminense x Barcelona-Espanha;2024051915;1;1;0;2;0;0
Fluminense x Barra Mansa-RJ;2024051617;1;1;0;7;0;0
Fluminense x Bayer Leverkusen-Alemanha;2024051613;1;1;0;21;0;0
Fluminense x Bendel Club-Nigeria;2024051800;1;1;0;4;0;0
Fluminense x Boca Juniors-Argentina;2024051311;1;1;0;15;0;0
Fluminense x Boca Juniors-Argentina;2024051317;1;1;0;82;0;0
Fluminense x Boca Juniors-Argentina;2024051419;1;1;0;19;0;0
Fluminense x Boca Juniors-Argentina;2024051614;1;1;0;74;0;0
Fluminense x Boca Juniors-Argentina;2024051823;1;1;0;32;0;0
Fluminense x Bonsucesso-RJ;2024051504;1;1;0;7;0;0
Fluminense x Botafogo SP-SP;2024051312;1;1;0;11;0;0
Fluminense x Botafogo-RJ;2024051419;1;1;0;45;0;0
Fluminense x Botafogo-RJ;2024051515;1;1;0;6;0;0
Fluminense x Botafogo-RJ;2024051521;1;1;0;16;0;0
Fluminense x Botafogo-RJ;2024051600;1;1;0;4;0;0
Fluminense x Botafogo-RJ;2024051710;1;1;0;1;0;0
Fluminense x Brasil RS-RS;2024051311;1;1;0;10;0;0
Fluminense x CRB-AL;2024051513;1;1;0;29;0;0
Fluminense x Campo Grande-RJ;2024051510;1;1;1;61;0;0
Fluminense x Central-PE;2024051515;1;1;0;21;0;0
Fluminense x Cerro Portenho-Paraguai;2024051310;1;1;0;1;0;0
Fluminense x Cerro Portenho-Paraguai;2024051311;1;1;0;35;0;0
Fluminense x Cerro Portenho-Paraguai;2024051421;1;1;0;73;0;0
Fluminense x Cerro Portenho-Paraguai;2024051423;1;1;0;3;0;0
Fluminense x Cerro Portenho-Paraguai;2024051514;1;1;0;100;0;0
Fluminense x Cerro Portenho-Paraguai;2024051518;1;1;0;45;0;0
Fluminense x Cerro Portenho-Paraguai;2024051521;1;1;0;48;0;0
Fluminense x Cerro Portenho-Paraguai;2024051522;1;1;0;44;0;0
Fluminense x Cerro Portenho-Paraguai;2024051602;1;1;0;38;0;0
Fluminense x Cerro Portenho-Paraguai;2024051608;1;1;0;38;0;0
Fluminense x Cerro Portenho-Paraguai;2024051609;1;1;0;0;0;0
Fluminense x Cerro Portenho-Paraguai;2024051610;1;1;0;95;0;0
Fluminense x Cerro Portenho-Paraguai;2024051615;1;1;0;21;0;0
Fluminense x Cerro Portenho-Paraguai;2024051619;1;1;0;0;0;0
Fluminense x Cerro Portenho-Paraguai;2024051620;1;1;0;10;0;0
Fluminense x Cerro Portenho-Paraguai;2024051705;1;1;0;2;0;0
Fluminense x Cerro Portenho-Paraguai;2024051709;1;1;0;20;0;0
Fluminense x Cerro Portenho-Paraguai;2024051716;1;1;0;2;0;0
Fluminense x Cerro Portenho-Paraguai;2024051718;1;1;0;0;0;0
Fluminense x Cerro Portenho-Paraguai;2024051809;1;0;0;0;0;0
Fluminense x Chapecoense-SC;2024051721;1;1;0;54;0;0
Fluminense x Colo Colo-Chile;2024051613;1;1;0;103;0;0
Fluminense x Combinado Europeu-Europa;2024051317;1;1;0;6;0;0
Fluminense x Confianca-SE;2024051820;1;1;1;9;0;0
Fluminense x Confianca-SE;2024051822;1;1;0;0;0;0
Fluminense x Corinthians-SP;2024051323;1;1;0;12;0;0
Fluminense x Corinthians-SP;2024051419;1;1;0;35;0;0
Fluminense x Corinthians-SP;2024051600;1;1;0;3;0;0
Fluminense x Coritiba-PR;2024051311;1;1;0;31;0;0
Fluminense x Coritiba-PR;2024051422;1;1;0;18;0;0
Fluminense x Coritiba-PR;2024051518;1;1;0;10;0;0
Fluminense x Criciuma-SC;2024051918;1;1;0;6;0;0
Fluminense x Cruzeiro-MG;2024051403;1;1;0;43;0;0
Fluminense x Cruzeiro-MG;2024051600;1;1;0;3;0;0
Fluminense x Cuiaba-MT;2024051521;1;1;0;21;0;0
Fluminense x Cuiaba-MT;2024051915;1;1;0;4;0;0
Fluminense x Defensor-Uruguai;2024051610;1;1;0;13;0;0
Fluminense x Desportiva-ES;2024051622;1;1;0;162;0;0
Fluminense x Dom Bosco-MT;2024051616;1;1;0;12;0;0
Fluminense x Eintracht Frankfurt-Alemanha;2024051505;1;1;0;7;0;0
Fluminense x Emelec-Equador;2024051802;1;1;0;20;0;0
Fluminense x Entrerriense-RJ;2024051520;1;1;0;1;0;0
Fluminense x Estrela do Norte-ES;2024051307;1;0;0;0;0;0
Fluminense x Estrela do Norte-ES;2024051416;1;1;1;33;0;0
Fluminense x Fast-AM;2024051419;1;1;1;31;0;0
Fluminense x Fast-AM;2024051513;1;0;0;0;0;0
Fluminense x Figueirense-SC;2024051918;1;1;0;8;0;0
Fluminense x Flamengo-RJ;2024051315;1;1;0;13;0;0
Fluminense x Flamengo-RJ;2024051421;1;1;0;115;0;0
Fluminense x Flamengo-RJ;2024051504;1;1;0;1;0;0
Fluminense x Flamengo-RJ;2024051514;1;1;0;3;0;0
Fluminense x Flamengo-RJ;2024051600;1;1;0;0;0;0
Fluminense x Flamengo-RJ;2024051614;1;1;0;39;0;0
Fluminense x Flamengo-RJ;2024051800;1;1;0;27;0;0
Fluminense x Flamengo-RJ;2024051823;1;1;0;4;0;0
Fluminense x Flamengo-RJ;2024051911;1;1;0;12;0;0
Fluminense x Flamengo-RJ;2024051915;1;1;0;19;0;0
Fluminense x Flamengo-RJ;2024051916;1;1;0;54;0;0
Fluminense x Flamengo-RJ;2024051919;1;1;0;0;0;0
Fluminense x Fluminense BA-BA;2024051316;1;1;0;12;0;0
Fluminense x Fluminense Friburgo-RJ;2024051316;1;1;0;0;0;0
Fluminense x Fluminense Friburgo-RJ;2024051317;1;1;0;7;0;0
Fluminense x Fluminense Niteroi-RJ;2024051317;1;1;0;7;0;0
Fluminense x Fluminense Niteroi-RJ;2024051617;1;1;0;45;0;0
Fluminense x Fortaleza-CE;2024051419;1;1;0;11;0;0
Fluminense x Fortaleza-CE;2024051423;1;1;0;14;0;0
Fluminense x Fortaleza-CE;2024051808;1;1;0;36;0;0
Fluminense x Fortaleza-CE;2024051809;1;1;0;10;0;0
Fluminense x Gama-DF;2024051918;1;1;0;13;0;0
Fluminense x Gremio-RS;2024051400;1;1;0;4;0;0
Fluminense x Gremio-RS;2024051600;1;1;0;4;0;0
Fluminense x Guarani Paraguai-Paraguai;2024051421;1;1;0;9;0;0
Fluminense x Guarani Paraguai-Paraguai;2024051423;1;1;0;3;0;0
Fluminense x Guarani Paraguai-Paraguai;2024051619;1;1;1;30;0;0
Fluminense x Guarani Paraguai-Paraguai;2024051620;1;1;0;23;0;0
Fluminense x Guarani Paraguai-Paraguai;2024051807;1;1;1;9;0;0
Fluminense x Helenico-RJ;2024051511;1;1;0;38;0;0
Fluminense x Huachipato-Chile;2024051916;1;1;0;2;0;0
Fluminense x Huachipato-Chile;2024051918;1;1;0;0;0;0
Fluminense x Internacional-RS;2024051423;1;1;0;6;0;0
Fluminense x Internacional-RS;2024051600;1;1;0;0;0;0
Fluminense x Internacional-RS;2024051823;1;1;0;13;0;0
Fluminense x Internazionale-Italia;2024051512;1;1;0;1;0;0
Fluminense x Internazionale-Italia;2024051514;1;1;0;0;0;0
Fluminense x Internazionale-Italia;2024051821;1;1;1;15;0;0
Fluminense x Joinville-SC;2024051918;1;1;0;20;0;0
Fluminense x Kashima Antlers-Japao;2024051709;1;1;0;15;0;0
Fluminense x Kristianstad-Suecia;2024051514;1;1;0;5;0;0
Fluminense x LDU-Equador;2024051317;1;1;0;87;0;0
Fluminense x LDU-Equador;2024051600;1;1;0;0;0;0
Fluminense x LDU-Equador;2024051919;1;1;0;4;0;0
Fluminense x Libertad-Paraguai;2024051421;1;1;0;6;0;0
Fluminense x Libertad-Paraguai;2024051423;1;1;0;3;0;0
Fluminense x Libertad-Paraguai;2024051514;1;1;0;12;0;0
Fluminense x Liverpool URU-Uruguai;2024051610;1;1;0;7;0;0
Fluminense x Luiz Queiroz-SP;2024051318;1;1;0;4;0;0
Fluminense x Manchester City-Inglaterra;2024051317;1;1;0;7;0;0
Fluminense x Manchester City-Inglaterra;2024051411;1;1;0;16;0;0
Fluminense x Manchester City-Inglaterra;2024051416;1;1;0;4;0;0
Fluminense x Manchester United-Inglaterra;2024051316;1;1;0;9;0;0
Fluminense x Manchester United-Inglaterra;2024051317;1;1;0;6;0;0
Fluminense x Manchester United-Inglaterra;2024051416;1;1;0;10;0;0
Fluminense x Milionarios-Colombia;2024051610;1;1;0;16;0;0
Fluminense x Munayshi Aktau-Cazaquistao;2024051514;1;1;0;9;0;0
Fluminense x Nacional AM-AM;2024051316;1;1;0;7;0;0
Fluminense x Nacional Paraguai-Paraguai;2024051421;1;1;0;7;0;0
Fluminense x Nacional Paraguai-Paraguai;2024051423;1;1;0;2;0;0
Fluminense x Nacional Uruguai-Uruguai;2024051800;1;1;0;19;0;0
Fluminense x Navio Amethyst-Inglaterra;2024051317;1;1;0;23;0;0
Fluminense x Nelsinho Rosa no Volta Redonda;2024051822;1;1;1;8;0;0
Fluminense x Nepa-Nigeria;2024051800;1;1;0;2;0;0
Fluminense x Olaria-RJ;2024051711;1;1;0;3;0;0
Fluminense x Olimpia-Paraguai;2024051317;1;1;0;29;0;0
Fluminense x Olimpia-Paraguai;2024051423;1;1;0;4;0;0
Fluminense x Palmeiras-SP;2024051316;1;1;0;4;0;0
Fluminense x Palmeiras-SP;2024051600;1;1;0;4;0;0
Fluminense x Parana-PR;2024051421;1;1;0;22;0;0
Fluminense x Parana-PR;2024051422;1;1;0;15;0;0
Fluminense x Paris Saint Germain-Franca;2024051522;1;1;1;10;0;0
Fluminense x Paris Saint Germain-Franca;2024051612;1;1;1;11;0;0
Fluminense x Paris Saint Germain-Franca;2024051910;1;1;0;7;0;0
Fluminense x Paulistano-SP;2024051317;1;1;0;60;0;0
Fluminense x Paulistano-SP;2024051710;1;1;0;1;0;0
Fluminense x Penarol-Uruguai;2024051517;1;1;0;0;0;0
Fluminense x Penarol-Uruguai;2024051520;1;1;0;13;0;0
Fluminense x Percy Acott-Inglaterra;2024051711;1;1;0;6;0;0
Fluminense x Petro-atletico-Angola;2024051403;1;1;1;0;0;0
Fluminense x Ponte Preta-SP;2024051316;1;1;0;7;0;0
Fluminense x Ponte Preta-SP;2024051317;1;1;0;81;0;0
Fluminense x Portuguesa-RJ;2024051801;1;1;0;2;0;0
Fluminense x Presidente Hayes-Paraguai;2024051421;1;1;0;2;0;0
Fluminense x Racca Rovers-Nigeria;2024051800;1;1;0;4;0;0
Fluminense x Real Madrid-Espanha;2024051416;1;1;0;8;0;0
Fluminense x Real Madrid-Espanha;2024051918;1;1;0;3;0;0
Fluminense x Rio Branco-ES;2024051311;1;1;0;4;0;0
Fluminense x Rio Cricket-RJ;2024051414;1;1;1;86;0;0
Fluminense x Rio Cricket-RJ;2024051511;1;1;0;7;0;0
Fluminense x River Plate-Argentina;2024051317;1;1;0;67;0;0
Fluminense x River Plate-Argentina;2024051419;1;1;0;33;0;0
Fluminense x Sampaio Correa-MA;2024051709;1;1;0;106;0;0
Fluminense x Sampaio Correa-MA;2024051711;1;1;0;11;0;0
Fluminense x Sampaio Correa-MA;2024051713;1;1;0;25;0;0
Fluminense x Sampaio Correa-MA;2024051723;1;1;0;297;0;0
Fluminense x Sampaio Correa-MA;2024051821;1;1;0;35;0;0
Fluminense x Sampaio Correa-MA;2024051900;1;1;0;106;0;0
Fluminense x Sampaio Correa-MA;2024051915;1;1;0;98;0;0
Fluminense x San Lorenzo-Argentina;2024051606;1;1;1;1;0;0
Fluminense x San Lorenzo-Argentina;2024051614;1;1;1;6;0;0
Fluminense x San Lorenzo-Argentina;2024051617;1;1;1;0;0;0
Fluminense x San Lorenzo-Argentina;2024051704;1;1;1;2;0;0
Fluminense x San Lorenzo-Argentina;2024051712;1;1;1;8;0;0
Fluminense x San Lorenzo-Argentina;2024051900;1;1;1;11;0;0
Fluminense x Santo Andre-SP;2024051519;1;1;0;2;0;0
Fluminense x Santos-SP;2024051312;1;1;0;18;0;0
Fluminense x Santos-SP;2024051600;1;1;0;4;0;0
Fluminense x Selecao Italia-Italia;2024051610;1;1;0;15;0;0
Fluminense x Selecao Paraguai-Paraguai;2024051423;1;1;0;3;0;0
Fluminense x Selecao Paraguai-Paraguai;2024051507;1;0;0;0;0;0
Fluminense x Selecao Uruguai-Uruguai;2024051308;1;0;0;0;0;0
Fluminense x Serra-ES;2024051515;1;1;0;0;0;0
Fluminense x Sporting-Portugal;2024051410;1;1;0;34;0;0
Fluminense x Sporting-Portugal;2024051411;1;1;0;2;0;0
Fluminense x Sporting-Portugal;2024051918;1;1;0;6;0;0
Fluminense x Sportivo Luqueño-Paraguai;2024051421;1;1;0;5;0;0
Fluminense x Sportivo Luqueño-Paraguai;2024051423;1;1;0;1;0;0
